Date,CalibSigA,CalibN,Beta_BM,Beta_EM,DeltaSprad,PD,LGD
8/27/07,0.158430344,13053713490,0.071825084,0.94666865,290.9287331,0.157313406,0.180461068
8/28/07,0.164863667,13113297788,0.078736723,0.94666865,274.8204098,0.172410461,0.191659591
8/29/07,0.168982079,13177882225,0.081378539,0.94666865,268.9943666,0.174868185,0.19695175
8/30/07,0.189548136,13460939004,0.105294743,0.999368169,220.4898684,0.206514858,0.229291484
8/31/07,0.173900087,13231883153,0.090703541,0.999706487,471.5094219,0.183087467,0.204761399
9/4/07,0.213096665,8874722412,0.095099314,0.999706487,473.7932726,0.135160253,0.232203455
9/5/07,0.211318463,8841909217,0.095174391,0.999706487,471.5927311,0.137580758,0.231218137
9/6/07,0.201971747,8758982764,0.086064391,1.009853045,494.2228366,0.12281837,0.216176409
9/7/07,0.170864417,12569161423,0.086754778,1.009367194,484.0456692,0.171193946,0.198049731
9/10/07,0.155804755,12879413102,0.075849597,1.009367194,506.085731,0.159481089,0.178129357
9/11/07,0.123238591,12559727722,0.044879125,1.009367194,570.7160718,0.100570846,0.128380863
9/12/07,0.134503107,12713762045,0.057813004,1.009367194,550.3369723,0.130249173,0.147508171
9/13/07,0.133578179,12741319839,0.051621589,0.934515914,544.2955514,0.124161802,0.145022433
9/14/07,0.121909257,12609773288,0.039922002,0.92790683,563.5626949,0.09728136,0.126200535
9/17/07,0.117383933,12593472078,0.037352535,0.92790683,567.1498557,0.09346143,0.120662318
9/18/07,0.105189271,12517040552,0.026557867,0.92790683,558.8251168,0.067019348,0.101984119
9/19/07,0.114370098,12587482629,0.033197563,0.92790683,511.312281,0.081495053,0.114644224
9/20/07,0.125261245,12765780801,0.042251426,0.939274249,486.8206047,0.099650935,0.130213933
9/21/07,0.130441228,12798375891,0.04771315,0.925452576,460.7884783,0.115596977,0.139586876
9/24/07,0.124242762,12721627523,0.040997666,0.925452576,471.8180378,0.098636213,0.128917392
9/25/07,0.134187204,12830698277,0.051171869,0.925452576,452.3258321,0.123384461,0.14547504
9/26/07,0.129050579,12764553575,0.045266752,0.925452576,469.9488821,0.108180735,0.136275607
9/27/07,0.120662309,12688039974,0.038739404,0.884268633,484.5304062,0.101818511,0.126051068
9/28/07,0.116360291,12686000108,0.037727581,0.886096253,491.7839736,0.103475501,0.122025155
10/1/07,0.195518392,7109598766,0.065643528,0.886096253,447.090449,0.10227148,0.20202666
10/2/07,0.186994934,7067108030,0.060518671,0.886096253,465.1653725,0.096809859,0.191475264
10/3/07,0.222345511,7282376623,0.086882242,0.886096253,406.1535324,0.131536875,0.240469313
10/4/07,0.182113341,8713046792,0.068635092,0.886686599,440.7503202,0.125941644,0.1966425
10/5/07,0.171086598,8672556199,0.058429297,0.879079233,455.5052274,0.108813868,0.179657302
10/8/07,0.14797985,9470826521,0.062879114,0.879079233,439.5559223,0.160606293,0.169723382
10/9/07,0.175327198,12976405377,0.086523062,0.879079233,373.98381,0.210629703,0.213911518
10/10/07,0.163771715,13368536897,0.080999095,0.879079233,378.6681304,0.211601966,0.200603263
10/11/07,0.168736665,13437726776,0.092365894,0.962386644,369.3436729,0.216111679,0.207614125
10/12/07,0.172049462,13527960718,0.095642817,0.962044909,359.9586214,0.222938481,0.213314506
10/15/07,0.206895497,14254178958,0.127693338,0.962044909,254.3757892,0.28024674,0.27146287
10/16/07,0.235592932,15035189783,0.153545977,0.962044909,142.9561589,0.324628007,0.320852217
10/17/07,0.232592082,14952147329,0.152437536,0.962044909,151.94719,0.328424861,0.318305517
10/18/07,0.231680273,14910008538,0.152286181,0.963246744,172.2116342,0.32957947,0.317525572
10/19/07,0.23198481,14829829614,0.155559293,0.983211418,178.6957034,0.329193792,0.317786387
10/22/07,0.232288746,14838840085,0.155675583,0.983211418,178.4808905,0.328808923,0.318046367
10/23/07,0.168003502,13365711600,0.098278217,0.983211418,420.0578536,0.236214104,0.211889166
10/24/07,0.169808229,13364502730,0.099964427,0.983211418,421.541753,0.239297115,0.214856433
10/25/07,0.172188545,13418270633,0.102439305,0.98423014,414.5115204,0.244045642,0.218962047
10/26/07,0.185547424,13723131378,0.114167296,0.973941841,373.5803754,0.268607702,0.241829037
10/29/07,0.184459532,13705328268,0.113777323,0.973941841,374.1766733,0.269926994,0.240840569
10/30/07,0.182536128,13704829108,0.113079536,0.973941841,391.7675164,0.272262729,0.239082548
10/31/07,0.183912548,13765057839,0.113579964,0.973941841,398.6543561,0.270590822,0.240341971
11/1/07,0.249616813,7595442518,0.131540451,0.97789221,381.9642711,0.193803828,0.292870979
11/2/07,0.250547996,7576937529,0.132257989,0.982074568,381.8428726,0.192766848,0.293512708
11/5/07,0.226395613,9249321960,0.127372875,0.982074568,386.7968928,0.220176129,0.27595978
11/6/07,0.227302461,9264381724,0.127588512,0.982074568,423.5891371,0.219128697,0.276653318
11/7/07,0.180853021,13155833062,0.113399302,0.982074568,469.8048066,0.274309968,0.237533221
11/8/07,0.183158201,13125004797,0.115186938,0.990106482,484.5859368,0.271506853,0.239652588
11/9/07,0.182872017,13091182557,0.114853059,0.988145483,491.4464521,0.27185454,0.239390515
11/12/07,0.181425655,10458689381,0.114315008,0.988145483,492.2657319,0.273613104,0.238061488
11/13/07,0.181981937,13607097040,0.114522666,0.988145483,489.4740414,0.272936478,0.238573536
11/14/07,0.180587284,13615279223,0.114000347,0.988145483,485.8827683,0.274633474,0.23728767
11/15/07,0.175744626,13521204689,0.112271754,0.989281037,489.8136954,0.280541859,0.232767924
11/16/07,0.175164367,13505302098,0.111942831,0.988384515,493.5173244,0.28125143,0.232220615
11/19/07,0.172820443,13441636781,0.111015251,0.988384515,494.9678131,0.284121107,0.229997205
11/20/07,0.171931879,13431162432,0.110659464,0.988384515,495.5269137,0.285210384,0.229149038
11/21/07,0.172524843,13393431432,0.110897143,0.988384515,495.1532468,0.284483394,0.229715367
11/23/07,0.171634516,13396365536,0.109895392,0.982621794,495.715154,0.285575088,0.228864542
11/26/07,0.174873386,13289752937,0.111176532,0.982621794,493.6954722,0.281607383,0.231945692
11/27/07,0.385185707,22181927891,0.273515177,0.982621794,-518.8737597,0.495147582,0.569504416
11/28/07,0.392252955,22749352144,0.277850622,0.982621794,-561.3912985,0.498371852,0.579001771
11/29/07,0.398948674,23165057191,0.280030656,0.975439859,-555.5439384,0.502866839,0.588557242
11/30/07,0.382964647,21613716158,0.272307303,0.990104275,-409.9742039,0.479050285,0.559979544
12/3/07,0.351236194,8855497376,0.21525983,0.990104275,166.8051914,0.280347442,0.439879812
12/4/07,0.352259761,11600213896,0.232013741,0.990104275,34.89631284,0.346181367,0.468680085
12/5/07,0.35029459,11611743669,0.231441819,0.990104275,43.72344478,0.348714972,0.46748902
12/6/07,0.355352809,11684762401,0.226208938,0.961678392,41.18611917,0.342196064,0.470533099
12/7/07,0.229122585,13877421216,0.149135616,0.976002046,432.3869918,0.310787406,0.308342445
12/10/07,0.24217223,14653612278,0.157423937,0.976002046,401.3472831,0.31267516,0.325124473
12/11/07,0.317473945,17257392672,0.218172412,0.976002046,38.16481229,0.395477914,0.447683341
12/12/07,0.304679877,16945093264,0.210476649,0.976002046,81.68941912,0.394900701,0.431822003
12/13/07,0.247637877,15070115605,0.164180763,0.961966402,325.5226694,0.342786819,0.341944681
12/14/07,0.260858711,15582629855,0.174839429,0.958280856,271.7973909,0.3613962,0.364934486
12/17/07,0.272814034,15940806153,0.183852169,0.958280856,222.3465444,0.371912586,0.383672416
12/18/07,0.3476409,19110043489,0.237443297,0.958280856,-138.4210309,0.432734773,0.498997227
12/19/07,0.377520556,20601241795,0.256361339,0.958280856,-296.6956735,0.447992491,0.540394824
12/20/07,0.287574831,18031563981,0.211712534,0.96687619,-32.2405164,0.493074019,0.447750392
12/21/07,0.251888885,16292920440,0.176520162,0.932756601,184.5456678,0.441302473,0.381018975
12/24/07,0.309924947,19089544867,0.217776916,0.932756601,-127.274555,0.496069218,0.478120845
12/26/07,0.270467377,17180692432,0.190238783,0.932756601,90.43459653,0.460663603,0.412776163
12/27/07,0.297594899,18586836230,0.20187471,0.894781809,52.18583583,0.495250276,0.461793727
12/28/07,0.311119308,19327011845,0.21214827,0.899361607,-35.9143527,0.510790957,0.48563725
12/31/07,0.314118955,19473218391,0.214248377,0.899361607,-57.98717438,0.515036464,0.491250694
1/2/08,0.294309669,18195234236,0.202198445,0.899361607,41.7988285,0.506822226,0.462062481
1/3/08,0.388050212,26189325268,0.25811651,0.888471922,-686.5855527,0.610401439,0.624427165
1/4/08,0.426395673,31364776838,0.318202939,1.014994716,-865.1159408,0.643427689,0.682769874
1/7/08,0.405542935,29817840032,0.306574191,1.014994716,-732.0166403,0.643088378,0.659813256
1/8/08,0.524035183,50018506754,0.369539237,1.014994716,-1732.133038,0.68884614,0.795513921
1/9/08,0.569872769,64524063269,0.390825979,1.014994716,-2182.51335,0.713093293,0.840075235
1/10/08,0.46234647,37040009231,0.345919954,1.038874362,-1028.613937,0.656893753,0.725853756
1/11/08,0.477312051,39027078801,0.352039671,1.033356977,-1142.128086,0.658976856,0.741142641
1/14/08,0.431186717,32481498816,0.326743996,1.033356977,-775.9579392,0.646194557,0.689167691
1/15/08,0.441139209,34042510257,0.332580543,1.033356977,-749.3867098,0.655490351,0.703948691
1/16/08,0.479894452,41391221634,0.353904319,1.033356977,-1106.90926,0.682089988,0.754284831
1/17/08,0.493154772,44093980259,0.35460562,1.015583589,-1140.918161,0.689495136,0.769687112
1/18/08,0.39944319,29209610246,0.308138706,1.031218705,-258.8461654,0.647320774,0.654972521
1/22/08,0.372979204,26267357869,0.292055559,1.031218705,-48.45966445,0.636120917,0.618732847
1/23/08,0.355751363,23994543150,0.280131214,1.031218705,131.5415094,0.609670958,0.585327298
1/24/08,0.389711479,26428411638,0.29978368,1.02964078,-63.5088789,0.605365382,0.624015617
1/25/08,0.414654963,29576243717,0.316558059,1.032896361,-295.572543,0.629640308,0.663531167
1/28/08,0.407005736,27737055987,0.310850381,1.032896361,-167.1681801,0.606374445,0.644171248
1/29/08,0.398411965,26355693203,0.304621411,1.032896361,-88.77724413,0.58819425,0.626094139
1/30/08,0.350821296,22091396944,0.272850801,1.032896361,238.2718725,0.550141019,0.552512134
1/31/08,0.334714028,20303605767,0.261441751,1.040888543,410.9183924,0.517404396,0.518418339
2/1/08,0.3931483,22781752587,0.366013757,1.280701519,138.8624569,0.520226483,0.589603343
2/4/08,0.425735461,26225065806,0.393001357,1.280701519,-151.8752549,0.549701636,0.638936054
2/5/08,0.36847912,21924677355,0.349426567,1.280701519,201.8954276,0.53195798,0.565968556
2/6/08,0.344242379,21273899480,0.33363983,1.280701519,262.0111826,0.553500787,0.545819293
2/7/08,0.341981104,21381855986,0.331912662,1.285395702,22.51368351,0.543429683,0.538621841
2/8/08,0.304616212,19150143880,0.318155436,1.363373848,603.2036483,0.525645467,0.483231316
2/11/08,0.349477553,22024566928,0.359816212,1.363373848,322.8273631,0.556355874,0.553575847
2/12/08,0.304148511,19050901606,0.316995783,1.363373848,673.0965232,0.520236029,0.480409935
2/13/08,0.29332946,18499490812,0.306390577,1.363373848,786.0549648,0.511737985,0.462718784
2/14/08,0.280170592,18226744528,0.296100642,1.366552969,830.7613907,0.5159233,0.446738794
2/15/08,0.2863621,18530099218,0.300499301,1.356292962,788.7485914,0.524426782,0.458449998
2/19/08,0.296589173,19217410730,0.310513541,1.356292962,709.010027,0.53259547,0.475443193
2/20/08,0.263653937,17395904469,0.276233079,1.356292962,883.1187745,0.495613518,0.416520636
2/21/08,0.224377149,15664476643,0.234151321,1.354597461,1053.445352,0.457599062,0.348866801
2/22/08,0.33847407,21548408033,0.348201601,1.354726254,417.6324995,0.553579999,0.538621645
2/25/08,0.337384927,21602335807,0.347219422,1.354726254,424.6334848,0.552881826,0.536945501
2/26/08,0.362678507,22898464487,0.367552514,1.354726254,294.4166702,0.551350788,0.567523682
2/27/08,0.315957163,19875067024,0.325965869,1.354726254,574.6243153,0.526942748,0.498545941
2/28/08,0.373767008,23594041896,0.377965274,1.357363591,67.95994464,0.558659823,0.584057645
2/29/08,0.29115614,18288195278,0.300818312,1.346024607,559.4368111,0.513143611,0.46038954
3/3/08,0.330502159,19963057565,0.337275836,1.346024607,337.0743503,0.536604388,0.521242153
3/4/08,0.372872988,23189890790,0.374645163,1.346024607,121.6391884,0.56326615,0.585051977
3/5/08,0.386758732,23847408242,0.384485339,1.346024607,74.51498755,0.555311791,0.597813897
3/6/08,0.329080204,20279975252,0.337830795,1.349291533,390.5981554,0.543672668,0.522447513
3/7/08,0.366149679,23709625582,0.374995173,1.359363609,106.0458893,0.581335876,0.585110425
3/10/08,0.371448565,24088660121,0.379628583,1.359363609,65.64599015,0.58545507,0.593353037
3/11/08,0.381233119,25109293893,0.387845415,1.359363609,59.2232764,0.590642377,0.607334787
3/12/08,0.351865109,22459790779,0.362410907,1.359363609,287.9961128,0.571216747,0.563099315
3/13/08,0.303481759,19249891763,0.308445011,1.32022331,611.1945048,0.535680105,0.485854706
3/14/08,0.375163262,24496200134,0.372269324,1.321037176,133.919363,0.590577481,0.600122276
3/17/08,0.3322212,21372428049,0.337025953,1.321037176,396.7520161,0.576493503,0.540697942
3/18/08,0.356410957,22963975431,0.356600422,1.321037176,267.1019761,0.579152347,0.572253835
3/19/08,0.366874043,23577587635,0.36504133,1.321037176,204.3622122,0.581909436,0.586244757
3/20/08,0.335436219,21060092780,0.329588593,1.289213833,426.1955565,0.558964997,0.537123165
3/24/08,0.333815311,20878381628,0.325900938,1.285421673,465.5268773,0.546431114,0.529646823
3/25/08,0.330720378,20247257750,0.321317862,1.285421673,443.7026517,0.529226326,0.518386772
3/26/08,0.349953048,21014419859,0.335533041,1.285421673,369.3236568,0.523650915,0.539962885
3/27/08,0.335892416,20701386928,0.320352004,1.262354863,404.3399821,0.535666378,0.527652229
3/28/08,0.359377593,21821989920,0.330752448,1.234182199,197.3410343,0.536963103,0.55721467
3/31/08,0.370157754,22492757497,0.338998925,1.234182199,134.7906442,0.540534065,0.571732694
4/1/08,0.368380489,21792138854,0.336900953,1.234182199,131.2906344,0.533857729,0.566682527
4/2/08,0.351668615,20567060808,0.32280669,1.234182199,250.0076255,0.518986444,0.540059297
4/3/08,0.380789684,22867793701,0.354826355,1.261666477,38.93017362,0.544680273,0.586121047
4/4/08,0.371876349,21990539270,0.342909792,1.247691368,119.0094169,0.532101288,0.570070799
4/7/08,0.31013607,18749616529,0.291836857,1.247691368,478.8295052,0.498591177,0.47941154
4/8/08,0.3549361,21830984207,0.33166411,1.247691368,71.05859681,0.541704141,0.553877821
4/9/08,0.360108812,22366281306,0.336871785,1.247691368,13.61005428,0.553569477,0.565388084
4/10/08,0.310439699,19530843512,0.294804172,1.23865236,259.5145118,0.535462843,0.49491256
4/11/08,0.293959229,18691148675,0.292196159,1.286880645,341.9722231,0.530536679,0.471097146
4/14/08,0.32820419,21511811488,0.325656929,1.286880645,64.86806919,0.581853188,0.537891456
4/15/08,0.27944743,18224744073,0.280040813,1.286880645,403.5119105,0.529998173,0.451280819
4/16/08,0.262858989,17385792189,0.263190016,1.286880645,509.7657173,0.508420817,0.420213024
4/17/08,0.247493364,16679545591,0.245997772,1.2786096,595.7060732,0.491146065,0.392596423
4/18/08,0.279976799,18223288538,0.270446475,1.246355358,420.6716487,0.520215422,0.448154727
4/21/08,0.228480501,15910901509,0.221004288,1.246355358,690.0633733,0.471775504,0.359305976
4/22/08,0.230627706,15878208532,0.221828762,1.246355358,683.8571077,0.464859739,0.359996486
4/23/08,0.243758375,16357007159,0.234175989,1.246355358,627.439625,0.473569558,0.381208784
4/24/08,0.23809341,16236180366,0.229933618,1.252219415,652.268165,0.469746248,0.372039804
4/25/08,0.207834176,15160391230,0.198924767,1.253576491,793.3800076,0.434559711,0.318455706
4/28/08,0.229824201,15851167876,0.221089377,1.253576491,699.2660199,0.455944748,0.355905994
4/29/08,0.231513025,15933739562,0.223163661,1.253576491,687.8746888,0.460143492,0.359649941
4/30/08,0.200890217,14613697421,0.18729976,1.253576491,757.0818441,0.400202429,0.298585626
5/1/08,0.245749104,15807502258,0.234371497,1.253000425,552.9239302,0.455678976,0.377717682
5/2/08,0.216648877,14999837471,0.205714326,1.246144326,668.8145062,0.437333811,0.331595891
5/5/08,0.231606255,15452900114,0.218726957,1.246144326,621.1446815,0.439670235,0.35297412
5/6/08,0.235134289,15607801017,0.22215111,1.246144326,606.1963634,0.442571223,0.35876466
5/7/08,0.231474031,15878952571,0.221027736,1.246144326,599.6911167,0.454993876,0.357875967
5/8/08,0.204488606,14913242860,0.192489953,1.239281982,717.1809045,0.426171949,0.311246962
5/9/08,0.208234268,15198033945,0.200496996,1.246714991,677.3479586,0.449833716,0.323708943
5/12/08,0.198030059,14929390472,0.190600145,1.246714991,715.3368108,0.442756798,0.307108403
5/13/08,0.187702944,14601395667,0.177769723,1.246714991,756.6811453,0.417371891,0.285195434
5/14/08,0.227205654,15945542654,0.219127737,1.246714991,582.5567154,0.465846234,0.355541732
5/15/08,0.192998275,14725226367,0.182496279,1.238009545,740.7501761,0.426499378,0.295240885
5/16/08,0.180615613,14316360093,0.167821182,1.237485486,799.0684893,0.401249842,0.270834525
5/19/08,0.184413448,14500820316,0.173842216,1.237485486,771.4639381,0.418866465,0.280976819
5/20/08,0.168568907,14010332125,0.156131518,1.237485486,830.1592481,0.39296217,0.251815105
5/21/08,0.202470861,15126287920,0.194288272,1.237485486,683.2310768,0.451471435,0.316035722
5/22/08,0.259334708,18125445983,0.257732351,1.250288888,332.4657681,0.550435778,0.431296304
5/23/08,0.163255069,14139948671,0.162741119,1.296409799,822.0913201,0.41889241,0.250821723
5/27/08,0.201790832,15320642685,0.204762686,1.296409799,669.6971526,0.464024562,0.31888277
5/28/08,0.203383946,15508763079,0.207292685,1.296409799,655.2889326,0.471650024,0.323521163
5/29/08,0.206566648,15694037421,0.212598073,1.30528901,636.5376647,0.478569804,0.330276826
5/30/08,0.216775913,15910124234,0.223501602,1.316459797,607.1880792,0.476416461,0.344258982
6/2/08,0.21329959,15308014289,0.219239131,1.316459797,628.2392358,0.468967367,0.336904118
